date,season,matchday,goalkeeper,penaltytaker,homegame,result,minute,goaldiff,gkclub,ptclub,gkage,ptage,gkexp,ptexp
14659.0,09/10,23.0,"Bailly, Logan","Eduardo, Carlos",1.0,Tor,89.0,1.0,Borussia Mönchengladbach,TSG 1899 Hoffenheim,24.0,22.0,6.0,3.0
14666.0,09/10,24.0,"Neuer, Manuel","Sahin, Nuri",2.0,Tor,47.0,0.0,FC Schalke 04,Borussia Dortmund,24.0,21.0,3.0,4.0
14674.0,09/10,25.0,"Lehmann1, Jens","Frings, Torsten",1.0,Tor,81.0,1.0,VfB Stuttgart,SV Werder Bremen,40.0,33.0,18.0,13.0
14674.0,09/10,25.0,"Heerwagen, Philipp","Dzeko, Edin",1.0,Tor,79.0,-1.0,VfL Bochum,VfL Wolfsburg,26.0,24.0,1.0,4.0
14681.0,09/10,26.0,"Bailly, Logan","Dzeko, Edin",2.0,Tor,49.0,-1.0,Borussia Mönchengladbach,VfL Wolfsburg,24.0,24.0,6.0,4.0
14681.0,09/10,26.0,"Pouplin, Simon","Robben, Arjen",1.0,Tor,83.0,0.0,SC Freiburg,FC Bayern München,24.0,26.0,6.0,9.0
14689.0,09/10,27.0,"Rost, Frank","Rakitic, Ivan",2.0,Tor,68.0,0.0,Hamburger SV,FC Schalke 04,36.0,22.0,14.0,4.0
14695.0,09/10,28.0,"Fromlowitz, Florian","Novakovic, Milivoje",2.0,Tor,28.0,-2.0,Hannover 96,1.FC Köln,23.0,30.0,4.0,6.0
14695.0,09/10,28.0,"Mielitz, Sebastian","Choupo-Moting, Eric Maxim",2.0,Tor,63.0,2.0,SV Werder Bremen,1.FC Nürnberg,20.0,21.0,0.0,2.0
14702.0,09/10,29.0,"Adler, Rene","Teber, Selim",1.0,Tor,28.0,0.0,Bayer 04 Leverkusen,Eintracht Frankfurt,25.0,29.0,3.0,7.0
14709.0,09/10,30.0,"Fromlowitz, Florian","Rakitic, Ivan",2.0,Tor,52.0,1.0,Hannover 96,FC Schalke 04,23.0,22.0,4.0,4.0
14709.0,09/10,30.0,"Adler, Rene","Robben, Arjen",2.0,Tor,51.0,0.0,Bayer 04 Leverkusen,FC Bayern München,25.0,26.0,3.0,9.0
14716.0,09/10,31.0,"Benaglio, Diego","Frings, Torsten",2.0,Tor,38.0,1.0,VfL Wolfsburg,SV Werder Bremen,26.0,33.0,4.0,13.0
14716.0,09/10,31.0,"Bailly, Logan","Rakitic, Ivan",1.0,Tor,47.0,-1.0,Borussia Mönchengladbach,FC Schalke 04,24.0,22.0,6.0,4.0
14717.0,09/10,31.0,"Nikolov, Oka","Schwegler, Pirmin",2.0,vorbei,41.0,0.0,Hertha BSC,Eintracht Frankfurt,36.0,23.0,14.0,4.0
14723.0,09/10,32.0,"Fromlowitz, Florian","Kießling, Stefan",1.0,Tor,88.0,-2.0,Hannover 96,Bayer 04 Leverkusen,23.0,26.0,4.0,7.0
14723.0,09/10,32.0,"Mondragon, Faryd","Frings, Torsten",1.0,Tor,90.0,0.0,1.FC Köln,SV Werder Bremen,38.0,33.0,11.0,13.0
14730.0,09/10,33.0,"Benaglio, Diego","Sahin, Nuri",1.0,gehalten,35.0,0.0,VfL Wolfsburg,Borussia Dortmund,26.0,21.0,4.0,4.0
14737.0,09/10,34.0,"Neuer, Manuel","Karhan, Miroslav",1.0,gehalten,76.0,0.0,FC Schalke 04,1.FSV Mainz 05,24.0,33.0,3.0,10.0
14842.0,10/11,1.0,"Starke, Tom","Frings, Torsten",2.0,Tor,3.0,0.0,TSG 1899 Hoffenheim,SV Werder Bremen,29.0,33.0,7.0,14.0
14843.0,10/11,1.0,"Wetklo, Christian","Cacau,",2.0,gehalten,19.0,0.0,1.FSV Mainz 05,VfB Stuttgart,30.0,29.0,6.0,9.0
14849.0,10/11,2.0,"Mondragon, Faryd","Frings, Torsten",1.0,Tor,33.0,0.0,1.FC Köln,SV Werder Bremen,39.0,33.0,12.0,14.0
14849.0,10/11,2.0,"Schäfer1, Raphael","Cissé, Papiss Demba",2.0,Tor,40.0,1.0,1.FC Nürnberg,SC Freiburg,31.0,25.0,9.0,5.0
14850.0,10/11,2.0,"Bailly, Logan","Vidal, Arturo",1.0,Tor,58.0,3.0,Borussia Mönchengladbach,Bayer 04 Leverkusen,24.0,23.0,7.0,3.0
14863.0,10/11,3.0,"Rost, Frank","Pinola, Javier",2.0,Tor,82.0,1.0,Hamburger SV,1.FC Nürnberg,37.0,27.0,15.0,7.0
14873.0,10/11,5.0,"Fromlowitz, Florian","Frings, Torsten",2.0,Tor,36.0,1.0,Hannover 96,SV Werder Bremen,24.0,33.0,5.0,14.0
14874.0,10/11,5.0,"Nikolov, Oka","Vidal, Arturo",1.0,Tor,90.0,0.0,Eintracht Frankfurt,Bayer 04 Leverkusen,36.0,23.0,15.0,3.0
14874.0,10/11,5.0,"Bailly, Logan","Bruns2, Florian",2.0,Tor,71.0,0.0,Borussia Mönchengladbach,FC St.Pauli,24.0,31.0,7.0,11.0
14877.0,10/11,6.0,"Neuer, Manuel","Daems, Filip",2.0,Tor,15.0,0.0,FC Schalke 04,Borussia Mönchengladbach,24.0,32.0,4.0,10.0
14884.0,10/11,7.0,"Starke, Tom","Schürrle, André",1.0,Tor,74.0,-1.0,TSG 1899 Hoffenheim,1.FSV Mainz 05,29.0,20.0,7.0,1.0
14898.0,10/11,8.0,"Ulreich, Sven","Huntelaar, Klaas-Jan",1.0,Tor,80.0,1.0,VfB Stuttgart,FC Schalke 04,22.0,27.0,3.0,8.0
14898.0,10/11,8.0,"Hitz, Marwin","Vidal, Arturo",2.0,Tor,75.0,1.0,VfL Wolfsburg,Bayer 04 Leverkusen,23.0,23.0,1.0,3.0
14899.0,10/11,8.0,"Nikolov, Oka","Lakic, Srdjan",1.0,gehalten,26.0,0.0,Eintracht Frankfurt,1.FC Kaiserslautern,36.0,27.0,15.0,4.0
14899.0,10/11,8.0,"Bailly, Logan","Salihovic, Sejad",1.0,Tor,82.0,-1.0,Borussia Mönchengladbach,TSG 1899 Hoffenheim,24.0,26.0,7.0,6.0
14906.0,10/11,9.0,"Starke, Tom","Sahin, Nuri",1.0,gehalten,15.0,1.0,TSG 1899 Hoffenheim,Borussia Dortmund,29.0,22.0,7.0,5.0
14912.0,10/11,10.0,"Kessler2, Thomas","Gekas, Theofanis",2.0,Tor,42.0,1.0,Eintracht Frankfurt,FC St.Pauli,24.0,30.0,2.0,8.0
14913.0,10/11,10.0,"Weidenfeller, Roman","Polanski, Eugen",1.0,gehalten,48.0,1.0,Borussia Dortmund,1.FSV Mainz 05,30.0,24.0,10.0,6.0
14913.0,10/11,10.0,"Fromlowitz, Florian","Sigurdsson, Gylfi",1.0,Tor,48.0,-1.0,Hannover 96,TSG 1899 Hoffenheim,24.0,21.0,5.0,0.0
14919.0,10/11,11.0,"Drobny, Jaroslav","Salihovic, Sejad",2.0,Tor,6.0,0.0,Hamburger SV,TSG 1899 Hoffenheim,31.0,26.0,9.0,6.0
14919.0,10/11,11.0,"Benaglio, Diego","Gekas, Theofanis",1.0,Tor,55.0,-2.0,VfL Wolfsburg,Eintracht Frankfurt,27.0,30.0,5.0,8.0
14919.0,10/11,11.0,"Heimeroth, Christofer","Schweinsteiger, Bastian",2.0,vorbei,43.0,-1.0,Borussia Mönchengladbach,FC Bayern München,29.0,26.0,7.0,8.0
14919.0,10/11,11.0,"Wetklo, Christian","Cissé, Papiss Demba",1.0,Tor,64.0,0.0,1.FSV Mainz 05,SC Freiburg,30.0,25.0,6.0,5.0
14920.0,10/11,11.0,"Fromlowitz, Florian","Sahin, Nuri",2.0,gehalten,78.0,-2.0,Hannover 96,Borussia Dortmund,24.0,22.0,5.0,5.0
14920.0,10/11,11.0,"Ulreich, Sven","Frings, Torsten",2.0,gehalten,24.0,1.0,VfB Stuttgart,SV Werder Bremen,22.0,34.0,3.0,14.0
14920.0,10/11,11.0,"Wiese, Tim","Cacau,",1.0,gehalten,61.0,-3.0,SV Werder Bremen,VfB Stuttgart,28.0,29.0,8.0,9.0
14926.0,10/11,12.0,"Sippel, Tobias","Gentner, Christian",2.0,Tor,50.0,-2.0,1.FC Kaiserslautern,VfB Stuttgart,22.0,25.0,0.0,6.0
14927.0,10/11,12.0,"Schäfer1, Raphael","Lahm, Philipp",2.0,Tor,57.0,-1.0,1.FC Nürnberg,FC Bayern München,31.0,27.0,9.0,7.0
14927.0,10/11,12.0,"Schäfer1, Raphael","Gomez, Mario",2.0,vorbei,87.0,-3.0,1.FC Nürnberg,FC Bayern München,31.0,25.0,9.0,7.0
14933.0,10/11,13.0,"Sippel, Tobias","Wolf2, Andreas",1.0,vorbei,83.0,2.0,1.FC Kaiserslautern,1.FC Nürnberg,22.0,28.0,0.0,9.0
14933.0,10/11,13.0,"Butt, Jörg","Vidal, Arturo",1.0,Tor,45.0,1.0,FC Bayern München,Bayer 04 Leverkusen,36.0,23.0,13.0,3.0
14934.0,10/11,13.0,"Ulreich, Sven","Podolski, Lukas",2.0,Tor,82.0,0.0,VfB Stuttgart,1.FC Köln,22.0,25.0,3.0,7.0
14940.0,10/11,14.0,"Haas, Daniel","Vidal, Arturo",2.0,Tor,11.0,-1.0,TSG 1899 Hoffenheim,Bayer 04 Leverkusen,27.0,23.0,7.0,3.0
14940.0,10/11,14.0,"Adler, Rene","Sigurdsson, Gylfi",1.0,Tor,90.0,1.0,Bayer 04 Leverkusen,TSG 1899 Hoffenheim,25.0,21.0,4.0,0.0
14940.0,10/11,14.0,"Neuer, Manuel","Ilicevic, Ivo",1.0,Tor,76.0,-3.0,FC Schalke 04,1.FC Kaiserslautern,24.0,24.0,4.0,4.0
14947.0,10/11,15.0,"Benaglio, Diego","Frings, Torsten",2.0,gehalten,74.0,0.0,VfL Wolfsburg,SV Werder Bremen,27.0,34.0,5.0,14.0
14947.0,10/11,15.0,"Wiese, Tim","Dzeko, Edin",1.0,vorbei,77.0,0.0,SV Werder Bremen,VfL Wolfsburg,29.0,24.0,8.0,5.0
14947.0,10/11,15.0,"Nikolov, Oka","Schürrle, André",2.0,Tor,42.0,1.0,Eintracht Frankfurt,1.FSV Mainz 05,36.0,20.0,15.0,1.0
14947.0,10/11,15.0,"Wetklo, Christian","Gekas, Theofanis",1.0,Tor,84.0,0.0,1.FSV Mainz 05,Eintracht Frankfurt,31.0,30.0,6.0,8.0
14954.0,10/11,16.0,"Kessler2, Thomas","Lahm, Philipp",1.0,Tor,71.0,-1.0,FC St.Pauli,FC Bayern München,24.0,27.0,2.0,7.0
14955.0,10/11,16.0,"Wetklo, Christian","Huntelaar, Klaas-Jan",2.0,vorbei,8.0,0.0,1.FSV Mainz 05,FC Schalke 04,31.0,27.0,6.0,8.0
14955.0,10/11,16.0,"Neuer, Manuel","Schürrle, André",1.0,gehalten,73.0,1.0,FC Schalke 04,1.FSV Mainz 05,24.0,21.0,4.0,1.0
14961.0,10/11,17.0,"Sippel, Tobias","Hunt, Aaron",1.0,Tor,34.0,1.0,1.FC Kaiserslautern,SV Werder Bremen,22.0,24.0,0.0,6.0
14961.0,10/11,17.0,"Schäfer1, Raphael","Pinto, Sergio",2.0,Tor,76.0,2.0,1.FC Nürnberg,Hannover 96,31.0,30.0,9.0,11.0
14961.0,10/11,17.0,"Müller10, Heinz","Lehmann3, Matthias",1.0,Tor,33.0,2.0,1.FSV Mainz 05,FC St.Pauli,32.0,27.0,7.0,7.0
14962.0,10/11,17.0,"Baumann, Oliver","Vidal, Arturo",1.0,Tor,16.0,0.0,SC Freiburg,Bayer 04 Leverkusen,20.0,23.0,1.0,3.0
14989.0,10/11,18.0,"Benaglio, Diego","Lahm, Philipp",2.0,vorbei,21.0,-1.0,VfL Wolfsburg,FC Bayern München,27.0,27.0,5.0,7.0
14989.0,10/11,18.0,"Kraft2, Thomas","Grafite,",1.0,gehalten,45.0,1.0,FC Bayern München,VfL Wolfsburg,22.0,31.0,0.0,5.0
14989.0,10/11,18.0,"Heimeroth, Christofer","Pinola, Javier",1.0,gehalten,86.0,1.0,Borussia Mönchengladbach,1.FC Nürnberg,29.0,27.0,7.0,7.0
14989.0,10/11,18.0,"Kessler2, Thomas","Cissé, Papiss Demba",2.0,gehalten,11.0,0.0,FC St.Pauli,SC Freiburg,25.0,25.0,2.0,5.0
15003.0,10/11,20.0,"Rost, Frank","Simons, Timmy",1.0,Tor,59.0,0.0,Hamburger SV,1.FC Nürnberg,37.0,34.0,15.0,10.0
15003.0,10/11,20.0,"Rensing, Michael","Bruns2, Florian",1.0,Tor,76.0,-2.0,1.FC Köln,FC St.Pauli,26.0,31.0,7.0,11.0
15010.0,10/11,21.0,"Zieler, Ron-Robert","Diego,",2.0,vorbei,78.0,1.0,Hannover 96,VfL Wolfsburg,22.0,26.0,0.0,6.0
15010.0,10/11,21.0,"Heimeroth, Christofer","Gebhart, Timo",2.0,Tor,87.0,0.0,Borussia Mönchengladbach,VfB Stuttgart,29.0,21.0,7.0,2.0
15017.0,10/11,22.0,"Benaglio, Diego","Petric, Mladen",2.0,Tor,32.0,0.0,VfL Wolfsburg,Hamburger SV,27.0,30.0,5.0,9.0
15030.0,10/11,24.0,"Bailly, Logan","Diego,",1.0,vorbei,29.0,0.0,Borussia Mönchengladbach,VfL Wolfsburg,25.0,26.0,7.0,6.0
15030.0,10/11,24.0,"Hitz, Marwin","Daems, Filip",2.0,Tor,74.0,2.0,VfL Wolfsburg,Borussia Mönchengladbach,23.0,32.0,1.0,10.0
15038.0,10/11,25.0,"Neuer, Manuel","Kuzmanovic, Zdravko",1.0,Tor,15.0,0.0,FC Schalke 04,VfB Stuttgart,25.0,23.0,4.0,5.0
15038.0,10/11,25.0,"Starke, Tom","Daems, Filip",1.0,Tor,65.0,0.0,TSG 1899 Hoffenheim,Borussia Mönchengladbach,30.0,32.0,7.0,10.0
15039.0,10/11,25.0,"Wiese, Tim","Cissé, Papiss Demba",1.0,Tor,49.0,1.0,SV Werder Bremen,SC Freiburg,29.0,25.0,8.0,5.0
15045.0,10/11,26.0,"Fährmann, Ralf","Jurado,",1.0,Tor,45.0,0.0,Eintracht Frankfurt,FC Schalke 04,22.0,24.0,2.0,5.0
15052.0,10/11,27.0,"Kraft2, Thomas","Cissé, Papiss Demba",1.0,gehalten,14.0,1.0,FC Bayern München,SC Freiburg,22.0,25.0,0.0,5.0
15052.0,10/11,27.0,"Schäfer1, Raphael","Wagner1, Sandro",2.0,Tor,27.0,0.0,1.FC Nürnberg,SV Werder Bremen,32.0,23.0,9.0,3.0
15052.0,10/11,27.0,"Schäfer1, Raphael","Wagner1, Sandro",2.0,Tor,89.0,-1.0,1.FC Nürnberg,SV Werder Bremen,32.0,23.0,9.0,3.0
15052.0,10/11,27.0,"Rensing, Michael","Zé Roberto,",1.0,Tor,58.0,-4.0,1.FC Köln,Hamburger SV,26.0,36.0,7.0,14.0
15052.0,10/11,27.0,"Kessler2, Thomas","Gekas, Theofanis",1.0,Tor,34.0,0.0,FC St.Pauli,Eintracht Frankfurt,25.0,30.0,2.0,8.0
15052.0,10/11,27.0,"Wetklo, Christian","Sahin, Nuri",1.0,gehalten,19.0,-1.0,1.FSV Mainz 05,Borussia Dortmund,31.0,22.0,6.0,5.0
15073.0,10/11,29.0,"Weidenfeller, Roman","van Nistelrooy, Ruud",1.0,Tor,39.0,0.0,Borussia Dortmund,Hamburger SV,30.0,34.0,10.0,13.0
15073.0,10/11,29.0,"Müller10, Heinz","Ya Konan, Didier",1.0,Tor,45.0,0.0,1.FSV Mainz 05,Hannover 96,32.0,26.0,7.0,4.0
15073.0,10/11,29.0,"Baumann, Oliver","Ibisevic, Vedad",2.0,Tor,34.0,1.0,SC Freiburg,TSG 1899 Hoffenheim,20.0,26.0,1.0,6.0
15073.0,10/11,29.0,"Starke, Tom","Cissé, Papiss Demba",1.0,Tor,60.0,1.0,TSG 1899 Hoffenheim,SC Freiburg,30.0,25.0,7.0,5.0
15073.0,10/11,29.0,"Trapp2, Kevin","Kuzmanovic, Zdravko",1.0,Tor,26.0,1.0,1.FC Kaiserslautern,VfB Stuttgart,20.0,23.0,0.0,5.0
15073.0,10/11,29.0,"Rensing, Michael","Daems, Filip",1.0,Tor,65.0,-2.0,1.FC Köln,Borussia Mönchengladbach,26.0,32.0,7.0,10.0
15080.0,10/11,30.0,"Rensing, Michael","Kuzmanovic, Zdravko",2.0,Tor,63.0,-1.0,1.FC Köln,VfB Stuttgart,27.0,23.0,7.0,5.0
15080.0,10/11,30.0,"Neuer, Manuel","Wagner1, Sandro",1.0,gehalten,59.0,0.0,FC Schalke 04,SV Werder Bremen,25.0,23.0,4.0,3.0
15087.0,10/11,31.0,"Fährmann, Ralf","Gomez, Mario",2.0,Tor,89.0,1.0,Eintracht Frankfurt,FC Bayern München,22.0,25.0,2.0,7.0
15094.0,10/11,32.0,"Starke, Tom","Kuzmanovic, Zdravko",2.0,Tor,68.0,0.0,TSG 1899 Hoffenheim,VfB Stuttgart,30.0,23.0,7.0,5.0
15101.0,10/11,33.0,"Fährmann, Ralf","Podolski, Lukas",2.0,Tor,90.0,-1.0,Eintracht Frankfurt,1.FC Köln,22.0,26.0,2.0,7.0
15108.0,10/11,34.0,"Trapp2, Kevin","Frings, Torsten",2.0,gehalten,52.0,2.0,1.FC Kaiserslautern,SV Werder Bremen,20.0,34.0,0.0,14.0
15108.0,10/11,34.0,"Fährmann, Ralf","Barrios, Lucas",1.0,gehalten,12.0,0.0,Eintracht Frankfurt,Borussia Dortmund,22.0,26.0,2.0,2.0
15108.0,10/11,34.0,"Fährmann, Ralf",Dédé,1.0,gehalten,81.0,-1.0,Eintracht Frankfurt,Borussia Dortmund,22.0,33.0,2.0,12.0
15108.0,10/11,34.0,"Schäfer1, Raphael","Ya Konan, Didier",1.0,Tor,78.0,-1.0,1.FC Nürnberg,Hannover 96,32.0,27.0,9.0,4.0
15108.0,10/11,34.0,"Kessler2, Thomas","Schürrle, André",1.0,Tor,58.0,1.0,FC St.Pauli,1.FSV Mainz 05,25.0,21.0,2.0,1.0
15192.0,11/12,1.0,"Zieler, Ron-Robert","Salihovic, Sejad",2.0,Tor,18.0,1.0,Hannover 96,TSG 1899 Hoffenheim,22.0,26.0,1.0,7.0
15192.0,11/12,1.0,"Starke, Tom","Abdellaoue, Mohammed",1.0,Tor,30.0,0.0,TSG 1899 Hoffenheim,Hannover 96,30.0,25.0,8.0,4.0
15199.0,11/12,2.0,"Kraft2, Thomas","Petric, Mladen",1.0,Tor,25.0,0.0,Hertha BSC,Hamburger SV,23.0,30.0,1.0,10.0
15199.0,11/12,2.0,"Schäfer1, Raphael","Rausch, Konstantin",2.0,Tor,27.0,-1.0,1.FC Nürnberg,Hannover 96,32.0,21.0,10.0,4.0
15199.0,11/12,2.0,"Rensing, Michael","Huntelaar, Klaas-Jan",1.0,Tor,42.0,1.0,1.FC Köln,FC Schalke 04,27.0,28.0,8.0,9.0
15199.0,11/12,2.0,"Ulreich, Sven","Daems, Filip",1.0,Tor,67.0,0.0,VfB Stuttgart,Borussia Mönchengladbach,23.0,32.0,4.0,11.0
15205.0,11/12,3.0,"Benaglio, Diego","Daems, Filip",2.0,Tor,32.0,0.0,VfL Wolfsburg,Borussia Mönchengladbach,28.0,32.0,6.0,11.0
15206.0,11/12,3.0,"Baumann, Oliver","Hunt, Aaron",1.0,Tor,87.0,0.0,SC Freiburg,SV Werder Bremen,21.0,25.0,2.0,7.0
15206.0,11/12,3.0,"Starke, Tom","Mölders, Sascha",1.0,gehalten,59.0,1.0,TSG 1899 Hoffenheim,FC Augsburg,30.0,26.0,8.0,4.0
15206.0,11/12,3.0,"Jentzsch, Simon","Salihovic, Sejad",2.0,Tor,75.0,-1.0,FC Augsburg,TSG 1899 Hoffenheim,35.0,26.0,14.0,7.0
15213.0,11/12,4.0,"Varvodic, Miro","Petric, Mladen",1.0,Tor,11.0,0.0,1.FC Köln,Hamburger SV,22.0,30.0,1.0,10.0
15213.0,11/12,4.0,"Trapp2, Kevin","Gomez, Mario",2.0,Tor,37.0,0.0,1.FC Kaiserslautern,FC Bayern München,21.0,26.0,1.0,8.0
15213.0,11/12,4.0,"Trapp2, Kevin","Gomez, Mario",2.0,gehalten,55.0,-1.0,1.FC Kaiserslautern,FC Bayern München,21.0,26.0,1.0,8.0
15227.0,11/12,5.0,"Baumann, Oliver","Gomez, Mario",1.0,Tor,71.0,-5.0,SC Freiburg,FC Bayern München,21.0,26.0,2.0,8.0
15227.0,11/12,5.0,"Müller10, Heinz","Babel, Ryan",2.0,Tor,45.0,-1.0,1.FSV Mainz 05,TSG 1899 Hoffenheim,33.0,24.0,8.0,8.0
15228.0,11/12,5.0,"Rensing, Michael","Simons, Timmy",2.0,Tor,31.0,0.0,1.FC Köln,1.FC Nürnberg,27.0,34.0,8.0,11.0
15228.0,11/12,5.0,"Rensing, Michael","Simons, Timmy",2.0,Tor,35.0,-1.0,1.FC Köln,1.FC Nürnberg,27.0,34.0,8.0,11.0
15241.0,11/12,7.0,"Stephan, Alexander","Daems, Filip",1.0,Tor,76.0,0.0,1.FC Nürnberg,Borussia Mönchengladbach,25.0,33.0,2.0,11.0
15248.0,11/12,8.0,"Weidenfeller, Roman","Sankoh, Gibril",2.0,gehalten,48.0,2.0,Borussia Dortmund,FC Augsburg,31.0,28.0,11.0,7.0
15249.0,11/12,8.0,"Mielitz, Sebastian","Abdellaoue, Mohammed",1.0,Tor,2.0,0.0,SV Werder Bremen,Hannover 96,22.0,26.0,2.0,4.0
15262.0,11/12,9.0,"Kraft2, Thomas","Gomez, Mario",1.0,Tor,69.0,-3.0,Hertha BSC,FC Bayern München,23.0,26.0,1.0,8.0
15262.0,11/12,9.0,"Müller10, Heinz","Callsen-Bracker, Jan-Ingwer",2.0,Tor,88.0,0.0,1.FSV Mainz 05,FC Augsburg,33.0,27.0,8.0,8.0
15262.0,11/12,9.0,"Starke, Tom","Pogrebnyak, Pavel",1.0,Tor,77.0,-1.0,TSG 1899 Hoffenheim,VfB Stuttgart,30.0,28.0,8.0,7.0
15262.0,11/12,9.0,"Stephan, Alexander","Mandzukic, Marijo",1.0,Tor,83.0,0.0,1.FC Nürnberg,VfL Wolfsburg,25.0,25.0,2.0,5.0
15262.0,11/12,9.0,"Unnerstall, Lars","Tiffert, Christian",2.0,Tor,30.0,0.0,FC Schalke 04,1.FC Kaiserslautern,21.0,29.0,0.0,11.0
15262.0,11/12,9.0,"Trapp2, Kevin","Huntelaar, Klaas-Jan",1.0,Tor,62.0,1.0,1.FC Kaiserslautern,FC Schalke 04,21.0,28.0,1.0,9.0
15263.0,11/12,9.0,"Drobny, Jaroslav","Cissé, Papiss Demba",1.0,vorbei,81.0,1.0,Hamburger SV,SC Freiburg,32.0,26.0,10.0,6.0
15269.0,11/12,10.0,"Stephan, Alexander","Kuzmanovic, Zdravko",2.0,Tor,61.0,1.0,1.FC Nürnberg,VfB Stuttgart,25.0,24.0,2.0,6.0
15269.0,11/12,10.0,"Baumann, Oliver","Tiffert, Christian",1.0,gehalten,77.0,-1.0,SC Freiburg,1.FC Kaiserslautern,21.0,29.0,2.0,11.0
15270.0,11/12,10.0,"Neuer, Manuel","Abdellaoue, Mohammed",1.0,Tor,23.0,0.0,FC Bayern München,Hannover 96,25.0,26.0,5.0,4.0
15276.0,11/12,11.0,"Starke, Tom","Huntelaar, Klaas-Jan",1.0,Tor,73.0,0.0,TSG 1899 Hoffenheim,FC Schalke 04,30.0,28.0,8.0,9.0
15276.0,11/12,11.0,"Benaglio, Diego","Kobiashvili, Levan",2.0,Tor,37.0,0.0,VfL Wolfsburg,Hertha BSC,28.0,34.0,6.0,13.0
15277.0,11/12,11.0,"Jentzsch, Simon","Podolski, Lukas",1.0,Tor,24.0,-1.0,FC Augsburg,1.FC Köln,35.0,26.0,14.0,8.0
15282.0,11/12,12.0,"Wetklo, Christian","Ivanschitz, Andreas",2.0,Tor,60.0,0.0,VfB Stuttgart,1.FSV Mainz 05,31.0,28.0,7.0,12.0
15283.0,11/12,12.0,"Rensing, Michael","Pizarro, Claudio",1.0,Tor,54.0,1.0,1.FC Köln,SV Werder Bremen,27.0,33.0,8.0,12.0
15283.0,11/12,12.0,"Stephan, Alexander","Cissé, Papiss Demba",2.0,Tor,90.0,0.0,1.FC Nürnberg,SC Freiburg,25.0,26.0,2.0,6.0
15304.0,11/12,14.0,"Leno, Bernd","Kobiashvili, Levan",2.0,gehalten,5.0,0.0,Bayer 04 Leverkusen,Hertha BSC,19.0,34.0,0.0,13.0
15311.0,11/12,15.0,"Mielitz, Sebastian","Robben, Arjen",1.0,Tor,69.0,0.0,SV Werder Bremen,FC Bayern München,22.0,27.0,2.0,11.0
15311.0,11/12,15.0,"Mielitz, Sebastian","Robben, Arjen",1.0,Tor,83.0,-2.0,SV Werder Bremen,FC Bayern München,22.0,27.0,2.0,11.0
15311.0,11/12,15.0,"Benaglio, Diego","Ivanschitz, Andreas",2.0,Tor,70.0,2.0,VfL Wolfsburg,1.FSV Mainz 05,28.0,28.0,6.0,12.0
15311.0,11/12,15.0,"Ulreich, Sven","Podolski, Lukas",2.0,Tor,15.0,0.0,VfB Stuttgart,1.FC Köln,23.0,26.0,4.0,8.0
15361.0,11/12,18.0,"Drobny, Jaroslav","Blaszczykowski, Jakub",2.0,Tor,76.0,-3.0,Hamburger SV,Borussia Dortmund,32.0,26.0,10.0,7.0
15367.0,11/12,19.0,"Rensing, Michael","Huntelaar, Klaas-Jan",2.0,Tor,78.0,-1.0,1.FC Köln,FC Schalke 04,27.0,28.0,8.0,9.0
15368.0,11/12,19.0,"Baumann, Oliver","Polanski, Eugen",1.0,Tor,6.0,-1.0,SC Freiburg,1.FSV Mainz 05,21.0,25.0,2.0,7.0
15374.0,11/12,20.0,"Ulreich, Sven","Rolfes, Simon",1.0,Tor,47.0,0.0,VfB Stuttgart,Bayer 04 Leverkusen,23.0,30.0,4.0,6.0
15374.0,11/12,20.0,"Jentzsch, Simon","Salihovic, Sejad",1.0,Tor,51.0,0.0,FC Augsburg,TSG 1899 Hoffenheim,35.0,27.0,14.0,7.0
15389.0,11/12,22.0,"Benaglio, Diego","Huntelaar, Klaas-Jan",1.0,gehalten,36.0,-2.0,VfL Wolfsburg,FC Schalke 04,28.0,28.0,6.0,9.0
15395.0,11/12,23.0,"Starke, Tom","Helmes, Patrick",1.0,Tor,69.0,1.0,TSG 1899 Hoffenheim,VfL Wolfsburg,31.0,28.0,8.0,6.0
15402.0,11/12,24.0,"Hildebrand, Timo","Caligiuri, Daniel",1.0,Tor,66.0,-1.0,FC Schalke 04,SC Freiburg,33.0,24.0,11.0,2.0
15402.0,11/12,24.0,"Drobny, Jaroslav","Kuzmanovic, Zdravko",2.0,Tor,31.0,-1.0,Hamburger SV,VfB Stuttgart,32.0,24.0,10.0,6.0
15402.0,11/12,24.0,"Drobny, Jaroslav","Kuzmanovic, Zdravko",2.0,Tor,47.0,-2.0,Hamburger SV,VfB Stuttgart,32.0,24.0,10.0,6.0
15402.0,11/12,24.0,"Zieler, Ron-Robert","Callsen-Bracker, Jan-Ingwer",2.0,Tor,89.0,1.0,Hannover 96,FC Augsburg,23.0,27.0,1.0,8.0
15409.0,11/12,25.0,"Starke, Tom","Robben, Arjen",2.0,Tor,12.0,-1.0,TSG 1899 Hoffenheim,FC Bayern München,31.0,28.0,8.0,11.0
15410.0,11/12,25.0,"Drobny, Jaroslav","Huntelaar, Klaas-Jan",1.0,Tor,33.0,-2.0,Hamburger SV,FC Schalke 04,32.0,28.0,10.0,9.0
15415.0,11/12,26.0,"Ulreich, Sven","Salihovic, Sejad",1.0,Tor,74.0,2.0,VfB Stuttgart,TSG 1899 Hoffenheim,23.0,27.0,4.0,7.0
